,event_date,year,event_type,sub_event_type,actor1,actor2,interaction,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities,timestamp,population_1km,population_2km,population_5km,population_best,nrEvents,category
4097,2025-11-09,2025,Battles,Armed clash,Police Forces of Haiti (2024-),400 Mawozo Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Marassa,18.5829,-72.2395,PNH: National Police of Haiti,"On 9 November 2025, Marassa, Ouest, in the morning, police forces clashed with gang members in Carrefour Marassa and Cite Doudoune, killing several gang members and injuring others. Security forces used drones charged with explosives during the operation (likely launched by the Task Force coded as Police forces). The gang members were likely affiliates of the 400 Mawozo Gang and the Chien Mechant Gang. Gunshots were heard along the Sainte-Philomene street (Tabarre 27) and Butte Boyer. Clashes between the police and these gangs were registered since 7 November in Pont Tabarre (coded separately), very close to Carrefour Marassa. Unspecified number of fatalities coded as 3.",3,1763426414,10987.0,20600.0,26891.0,26891.0,1,2025
4098,2025-11-10,2025,Protests,Excessive force against protesters,Protesters (Haiti),Private Security Forces (Haiti),Protesters-External/Other forces,332,Caribbean,Haiti,Centre,Hinche,Hinche,Hinche,19.15,-72.0167,Gazette Haiti; Le Nouvelliste (Haiti); Rezo Nodwes; Vant Bef Info,"On 10 November 2025, in Hinche, Centre, in the morning, public employees from the Ministry of the Interior working at the Departmental Delegation of the Centre, hosted by the so-called administrative complex building, held a sit-in protest to decry the imposition of a measure that ask them for document authentication at workplace. As protesters tried to blocked access to the administrative complex building (methods unspecified), security agents working for the departmental government delegate opened fire to disperse them. A man (described as an university teacher and lawyer) who was crossing the Des Lattes street at the moment of dispersals (not taking part in the mobilization) was shot and killed. A security agent and a another person were shot and injured. This incidents of violence motivated further protests against the repression of protesters in Hinche (coded separately). 1 fatality, 2 injured.",1,1763426414,10144.0,22087.0,35960.0,10144.0,1,2025
4099,2025-07-16,2025,Violence against civilians,Attack,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Artibonite,Dessalines,Petite Riviere de l'Artibonite,Petite Riviere de l'Artibonite,19.124,-72.4817,Juno 7,"On 16 July 2025, in Petite Riviere de l'Artibonite, Artibonite, overnight, gang members attacked residential areas within the commune, forcing residents to flee their homes. On the same day, the Kokorat San Ras Gang attacked residents in nearby Liancourt (coded separately). Casualties unknown.",0,1763426414,15121.0,25004.0,32341.0,25004.0,1,2025
4100,2025-09-10,2025,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petion Ville - Laboule,18.5075,-72.308,SG Alert (Whatsapp); Trip Foumi,"On 10 September 2025, in Petion Ville - Laboule, Ouest, four armed individuals kidnapped two female teenagers, who are also sisters, from their home in Laboule 12. The victims were released on the night of 13-14 October after the payment of a partial ransom.",0,1763426414,13006.0,13006.0,13006.0,13006.0,1,2025
4101,2025-11-08,2025,Explosions/Remote violence,Air/drone strike,Police Forces of Haiti (2024-),,State forces only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Centre Ville,18.5489,-72.3426,SG Alert (Whatsapp),"On 8 November 2025, in Port-au-Prince - Centre Ville, Ouest, security forces (likely the Task Force coded as Police forces) suspectedly launched drone strikes in the area. Casualties unknown.",0,1764045636,39666.0,41646.0,41646.0,41646.0,1,2025
4102,2025-11-07,2025,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Armed Group (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Marassa,18.5829,-72.2395,SG Alert (Whatsapp),"On 7 November 2025, in Marassa, Ouest, the police killed several armed men in Carrefour Marassa during a surprise operation. The men usually sat guarding the entrance of Cite Doudoune. Unspecified number of casualties coded as 3.",3,1764045636,10987.0,20600.0,26891.0,26891.0,1,2025
4103,2025-11-09,2025,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petionville,18.5132,-72.286,SG Alert (Whatsapp),"Other: On 9 November 2025, in Petionville, Ouest, gunshots were fired near the Fessard (Petion Ville - Feca neighborhood) and Pyron areas. The shots were heard from Thomassin 32. There is no information on the circumstances or authorship of the gunshots.",0,1764045636,1903.0,1903.0,1903.0,,1,2025
4104,2025-11-10,2025,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Centre,Mirebalais,Boucan Carre,Peligre,18.9023,-72.0384,SG Alert (Whatsapp),"Looting: Around 10 November 2025 (as reported), in Peligre, Centre, gang members looted five electricity substations and pylons of the Peligre hydroelectric station, which affected the provision of electricity in the metropolitan area of Port-au-Prince. The Electricity of Haiti (EDH) was forced to ration power due the incident.",0,1764045636,1239.0,5718.0,5923.0,,1,2025
4105,2025-11-11,2025,Strategic developments,Other,Unidentified Gang (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince,18.5435,-72.3388,SG Alert (Whatsapp),"Other: On 11 November 2025, in Port-au-Prince, Ouest, gunshots were heard near the INUKA University and the Sacre Coeur School (Turgeau neighborhood). Gang members also took over the INUKA University facilities and were seen on top of the building, although it is unclear if they fired the shots during the incident.",0,1764045636,15362.0,15362.0,15362.0,,1,2025
4106,2025-11-11,2025,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Cite Soleil,Cite Soleil,18.5783,-72.3356,SG Alert (Whatsapp),"Other: On 11 November 2025, in Cite Soleil, Ouest, gunshots were heard in Carrefour Vincent (Cite Soleil - Sarthe). There is no information on the circumstances or authorship of the gunshots.",0,1764045636,2238.0,2238.0,2238.0,,1,2025
4107,2025-11-11,2025,Strategic developments,Other,Police Forces of Haiti (2024-),,State forces only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre - Aeroport Toussaint Louverture,18.5783,-72.2913,SG Alert (Whatsapp),"Non-violent activity: On 11 November 2025, in Tabarre - Aeroport Toussaint Louverture, Ouest, the police blocked the Trois Mains Square. The motivation for the roadblock is unknown.",0,1764045636,2952.0,2952.0,2952.0,,1,2025
4108,2025-11-11,2025,Explosions/Remote violence,Air/drone strike,Police Forces of Haiti (2024-),,State forces only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Bicentenaire,18.5445,-72.3477,SG Alert (Whatsapp),"On 11 November 2025, in Port-au-Prince - Bicentenaire, Ouest, security forces (likely the Task Force coded as Police forces) suspectedly launched drone strikes near the Fort Saint Claire area. Casualties unknown.",0,1764045636,21791.0,22041.0,22041.0,22041.0,1,2025
4109,2025-11-10,2025,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince,18.5435,-72.3388,SG Alert (Whatsapp),"Other: On 10 November 2025, in Port-au-Prince, Ouest, gunshots were heard in the - Centre Ville area. There is no information on the circumstances or authorship of the gunshots.",0,1764045636,15362.0,15362.0,15362.0,,1,2025
4110,2025-11-10,2025,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas,18.5447,-72.3028,SG Alert (Whatsapp),"Other: On 10 November 2025, in Delmas, Ouest, gunshots were heard in the Bas Delmas area. There is no information on the circumstances or authorship of the gunshots.",0,1764045636,2925.0,2925.0,2925.0,,1,2025
4111,2025-11-09,2025,Strategic developments,Other,Unidentified Armed Group (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince,18.5435,-72.3388,SG Alert (Whatsapp),"Other: On 9 November 2025, in Port-au-Prince, Ouest, gunshots were heard in the Village de Dieu area. There is no information on the circumstances or authorship of the gunshots.",0,1764045636,15362.0,15362.0,15362.0,,1,2025
4112,2025-11-11,2025,Battles,Armed clash,Unidentified Armed Group (Haiti),Unidentified Armed Group (Haiti),Political militia-Political militia,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Marassa,18.5829,-72.2395,SG Alert (Whatsapp),"On 11 November 2025, in Marassa, Ouest, armed clashed were registered, causing residents to flee the neighborhood. The circumstances and actors involved are unknown. Casualties unknown.",0,1764045636,10987.0,20600.0,26891.0,26891.0,1,2025
4113,2025-11-11,2025,Battles,Armed clash,Unidentified Armed Group (Haiti),Unidentified Armed Group (Haiti),Political militia-Political militia,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,SG Alert (Whatsapp),"On 11 November 2025, in Croix-des-Bouquets, Ouest, armed clashed were registered in Cite Doudoune, causing residents to flee the neighborhood. The circumstances and actors involved are unknown. Casualties unknown.",0,1764045636,19333.0,33427.0,34345.0,34345.0,1,2025
4114,2025-11-12,2025,Strategic developments,Other,400 Mawozo Gang,,Political militia only,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Marassa,18.5829,-72.2395,SG Alert (Whatsapp),"Non-violent activity: On 12 November 2025, between Marassa and Cite Doudoune, Ouest, gang members erected roadblocks. The leader of the 400 Mawozo Gang communicated in a video that the gang would enter Tabarre if the police carried out another operation in the area. He invited residents to leave the area to avoid potential violent situations.",0,1764045636,10987.0,20600.0,26891.0,,1,2025
4115,2025-11-12,2025,Protests,Peaceful protest,Protesters (Haiti),,Protesters only,332,Caribbean,Haiti,Centre,Hinche,Hinche,Hinche,19.15,-72.0167,SG Alert (Whatsapp),"On 12 November 2025, in Hinche, Centre, for the second consecutive day, residents held a protest to demand justice for a man who was killed during the dispersals of a public employees' mobilization the day before (coded separately). The protest paralyzed activities in the city.",0,1764045636,10144.0,22087.0,35960.0,10144.0,1,2025
4116,2025-11-12,2025,Strategic developments,Other,Unidentified Gang (Haiti),,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince,18.5435,-72.3388,SG Alert (Whatsapp),"Other: On 12 November 2025, in Port-au-Prince, Ouest, gang members fired gunshots near the INUKA University (Turgeau neighborhood). There is no information on the circumstances of the gunshots.",0,1764045636,15362.0,15362.0,15362.0,,1,2025
4117,2025-11-12,2025,Protests,Peaceful protest,Protesters (Haiti),,Protesters only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Delmas 32,18.543,-72.3062,SG Alert (Whatsapp),"On 12 November 2025, in Delmas - Delmas 32, Ouest, a mobilization (likely protest) was registered in the area. There is no information on the circumstances or motivation for the protest.",0,1764045636,7384.0,7384.0,7384.0,7384.0,1,2025
4118,2025-11-13,2025,Strategic developments,Other,Civilians (Haiti),,Civilians only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas,18.5447,-72.3028,SG Alert (Whatsapp),"Other: On 13 November 2025, in Delmas, Ouest, burning tires were erected on the Delmas 32 road. Gunshots were also heard in area. There is no information about the circumstances or authorship of the gunshots. The roadblocks might be related to mobilizations that occurred in the area the previous day (coded separately).",0,1764045636,2925.0,2925.0,2925.0,,1,2025
4119,2025-11-12,2025,Violence against civilians,Abduction/forced disappearance,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas,18.5447,-72.3028,MetroNome; SG Alert (Whatsapp),"On 12 November 2025, in Delmas, Ouest, gang members kidnapped a student of the Saint Louis de Gonzague school. The victim's whereabouts are unknown. This incident was part of ongoing kidnappings in Delmas.",0,1764045636,2925.0,2925.0,2925.0,2925.0,1,2025
4120,2025-11-14,2025,Violence against civilians,Abduction/forced disappearance,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas,18.5447,-72.3028,SG Alert (Whatsapp),"Around 14 November 2025 (as reported), in Delmas, Ouest, gang members kidnapped an unspecified number of civilians. At least five abductions were registered across Delmas and Petionville (coded separately). The victims' whereabouts are unknown.",0,1764045636,2925.0,2925.0,2925.0,2925.0,1,2025
4121,2025-11-14,2025,Violence against civilians,Abduction/forced disappearance,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petionville,18.5132,-72.286,SG Alert (Whatsapp),"Around 14 November 2025 (as reported), in Petionville, Ouest, gang members kidnapped an unspecified number of civilians. At least five abductions were registered across Petionville and Delmas (coded separately). The victims' whereabouts are unknown.",0,1764045636,1903.0,1903.0,1903.0,1903.0,1,2025
4122,2025-11-14,2025,Violence against civilians,Abduction/forced disappearance,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince,18.5435,-72.3388,SG Alert (Whatsapp),"Around 14 November 2025 (as reported), in Port-au-Prince, Ouest, gang members kidnapped an unspecified number of civilians. The victims' whereabouts are unknown.",0,1764045636,15362.0,15362.0,15362.0,15362.0,1,2025
4123,2025-11-13,2025,Violence against civilians,Attack,Base 5 Secondes Gang,Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petion Ville - Montagne Noire,18.4975,-72.2826,BINUH: United Nations Integrated Office in Haiti; SG Alert (Whatsapp),"On 13 November 2025, in Petion Ville - Montagne Noire, Ouest, members of the Base 5 Secondes Gang shot and killed a man and kidnapped her daughter (a girl). The girl was released on an unspecified date. 1 fatality.",1,1770676302,1540.0,1540.0,1540.0,1540.0,1,2025
4124,2025-11-19,2025,Battles,Armed clash,Police Forces of Haiti (2024-),Viv Ansanm Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Avenue Christophe,18.5307,-72.3346,Alterpresse; Vant Bef Info,"On 19 November 2025, in Port-au-Prince - Avenue Christophe, Ouest, police forces led an operation to recover the bodies of a police officer and members of a self-defense brigade, who had been killed the day before during clashes with the Viv Ansanm Gang in the Turgeau neighborhood (coded separately). Police forces were deployed between Christophe Avenue and N Avenue, and clashed with gang members (likely the Viv Ansanm Gang) as they worked to secure streets in the area. There were no police casualties during the clashes. It is unknown if casualties were registered among the gangs. The bodies of the deceased were recovered by the police. Casualties unknown.",0,1764631504,10206.0,10206.0,10206.0,10206.0,1,2025
4125,2025-11-20,2025,Battles,Armed clash,Police Forces of Haiti (2024-),Base 5 Secondes Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Archaie,Cabaret,Leveque,18.7644,-72.4388,Le Nouvelliste (Haiti); PNH: National Police of Haiti; Rezo Nodwes,"On 20 November 2025, in Leveque, Ouest, police forces supported by members of a local self-defense brigade clashed with members of the Base 5 Secondes Gang (a.k.a. Village de Dieu Gang) and the Taliban Gang as they attacked the Leveque locality. Several gang members were killed and four motorbikes were seized. Unspecified number of fatalities coded as 3.",3,1764637279,98.0,3004.0,3110.0,3110.0,1,2025
4126,2025-11-21,2025,Battles,Armed clash,Viv Ansanm Gang,Private Security Forces (Haiti),Political militia-External/Other forces,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - La Saline,18.5599,-72.3461,Le Nouvelliste (Haiti),"On 21 November 2025, in Port-au-Prince - La Saline, Ouest, unidentified gang members (likely members of the Viv Ansanm Gang coalition) attacked the National Port Authority (APN). Gang members shot and killed a truck driver, whose truck was then used to break into part of the port's building complex. The APN's security forces (including members of the Haitian Army) clashed with the gang members, and they were able to repel them. Gang members had attacked other trucks that had been transporting port employees earlier in the week. Heavy gunfire was heard in the neighborhood. 1 fatality.",1,1764631504,9374.0,9374.0,9374.0,9374.0,1,2025
4127,2025-11-14,2025,Violence against civilians,Attack,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Artibonite,Saint Marc,Verrettes,Liancourt,19.1263,-72.5409,ReliefWeb,"On 14 November 2025, in Liancourt, Artibonite, armed individuals carried out an attack in the area, as well as in the Belanger area (coded separately). The incident caused the displacement of over 8,000 people across both areas. Casualties unknown.",0,1764045636,10434.0,24553.0,30349.0,24553.0,1,2025
4128,2025-11-14,2025,Violence against civilians,Attack,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Artibonite,Saint Marc,Saint Marc,Belanger,19.2208,-72.6614,ReliefWeb,"On 14 November 2025, in Belanger, Artibonite, armed individuals carried out an attack in the area, as well as in the Liancourt area (coded separately). The incident caused the displacement of over 8,000 people across both areas. Casualties unknown.",0,1764045636,2048.0,8114.0,19278.0,8114.0,1,2025
4129,2025-11-06,2025,Violence against civilians,Attack,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petion Ville - Thomassin,18.4805,-72.312,ReliefWeb,"On 6 November 2025, in Petion Ville - Thomassin, Ouest, for the second consecutive day, unidentified armed individuals carried out an attack in the Fermathe area of the neighborhood. The attack has caused residents to flee. Casualties unknown.",0,1764045636,20550.0,31713.0,31713.0,31713.0,1,2025
4130,2025-11-17,2025,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Gang (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Archaie,Cabaret,Labodrie,18.7535,-72.4574,AP; Haiti Press Network; Haiti Standard; Juno 7; PNH: National Police of Haiti; Trip Foumi,"On 17 November 2025, in Labodrie, Ouest, a police officer and a self-defense brigade member were killed during an operation. The officer was injured in the head by a bullet while surveilling the activities of an armed gang from an armored vehicle and died in the hospital. Members of the police forces stated that the victim's death was due to negligence as the National Police did not provide an helicopter transfer to a more appropriate medical facility despite several urgent requests. Five civilians were also injured during the incident. 2 fatalities, 5 injured.",2,1764045636,273.0,573.0,573.0,573.0,1,2025
4131,2025-11-16,2025,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Gang (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Pele Simon,18.5689,-72.3213,Alterpresse; PNH: National Police of Haiti; SG Alert (Whatsapp),"On 16 November 2025, in Delmas - Pele Simon, Ouest, police forces shot and killed two gang members during clashes in the neighborhood during an operation aimed at dismantling gang hot spots, including one in Village Solidarite (coded separately). A drone strike was also suspectedly launched during the incident. Several stolen vehicles were also seized. 2 fatalities spread across two events. 1 coded here.",1,1764631504,11671.0,11671.0,11671.0,11671.0,1,2025
4132,2025-11-18,2025,Battles,Armed clash,Viv Ansanm Gang,Police Forces of Haiti (2024-),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Turgeau,18.5342,-72.3312,Alterpresse; Haiti Press Network; Juno 7; Le Nouvelliste (Haiti); Rezo Nodwes; Vant Bef Info,"On 18 November 2025, in Port-au-Prince - Turgeau, Ouest, members of the Viv Ansanm Gang coalition killed three people in the neighborhood, including a police officer and a self-defense group member (later reports state 2 brigadiers), and set fire to the victims' bodies. Several self-defense brigade members went missing during the attack. 3 fatalities.",3,1764631504,25593.0,25593.0,25593.0,25593.0,1,2025
4133,2025-11-20,2025,Strategic developments,Looting/property destruction,Base 5 Secondes Gang,Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Archaie,Cabaret,Bercy,18.766,-72.4639,Alterpresse; Rezo Nodwes,"Property destruction: On 20 November 2025, in Bercy, Ouest, members of the Base 5 Secondes Gang (a.k.a. Village de Dieu Gang) and the Taliban Gang set a gas station on fire, as retaliation for the killing of several gang members earlier that day by police (coded separately).",0,1764631504,358.0,387.0,387.0,,1,2025
4134,2025-11-18,2025,Strategic developments,Other,Unidentified Communal Militia (Haiti),,Identity militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince,18.5435,-72.3388,Juno 7,"Other: On 18 November 2025, in Port-au-Prince, Ouest, the leader of the local self-defense brigade announced the closure of clubs in the Canape-Vert neighborhood as well as the suspension of the public retransmission of a football match to avoid being the target of gang attacks. The measure was issued after the Viv Ansanm Gang carried out an attack in the area, killing three people (coded separately).",0,1764045636,15362.0,15362.0,15362.0,,1,2025
4135,2025-11-19,2025,Battles,Armed clash,Police Forces of Haiti (2024-),Viv Ansanm Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Turgeau,18.5342,-72.3312,Alterpresse; Haiti Press Network; SG Alert (Whatsapp),"On 19 November 2025, in Port-au-Prince - Turgeau, Ouest, police forces and self-defense brigades engaged in clashes with suspected members of the Viv Ansanm Gang coalition in the neighborhood near the Sacre-Coeur school. Stray bullets reached other parts of the neighborhood, including the Jean-Paul II Avenue. Both police officers and self-defense group members were victims in the clash, although the nature and number of casualties was not specified. Casualties unknown.",0,1764631504,25593.0,25593.0,25593.0,25593.0,1,2025
4136,2025-11-17,2025,Strategic developments,Other,Viv Ansanm Gang,,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Cite Soleil,Cite Soleil,18.5783,-72.3356,Haiti Standard; Le Nouvelliste (Haiti),"Non-violent activity: On 17 November 2025, in Cite Soleil, Ouest, the Viv Ansanm Gang blocked access to the Varreux fuel terminal, the country's largest fuel depot, and its surrounding roads, including National Road 1, National Road 9, La Saline Road, Batimat Road. The blockade disrupted the supply of carburant and caused long queues at gas stations across the capital, including in Petionville and Delmas. Access to the fuel terminal was restored on 21 November, while clashes were also recorded that day near the port (coded separately). The blockade occurred while police forces had been intensifying their interventions against gangs in Croix-des-Bouquets and other areas of Port-au-Prince in previous days (coded separately).",0,1764045636,2238.0,2238.0,2238.0,,1,2025
4137,2025-11-20,2025,Battles,Armed clash,Taliban Gang,Unidentified Communal Militia (Haiti),Political militia-Identity militia,332,Caribbean,Haiti,Ouest,Archaie,Cabaret,Bercy,18.766,-72.4639,Alterpresse; Le Nouvelliste (Haiti); Rezo Nodwes; Vant Bef Info,"On 20 November 2025, in Bercy, Ouest, the Taliban Gang (affiliated to the Viv Ansanm Gang) attacked the area and clashed with members of the local self-defense brigade, who were unable to contain the attack. Several people were shot and injured. The area was takeover by the gang members. Nearby neighborhoods were forced to shut down their activities due to the event. Between 18 November and 1 December, nine civilians were shot and injured during gang attacks in Bercy. Several injured.",0,1765234094,358.0,387.0,387.0,387.0,1,2025
4138,2025-11-17,2025,Violence against civilians,Attack,Police Forces of Haiti (2024-),Civilians (Haiti),State forces-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Delmas 75,18.5388,-72.2935,Juno 7; Le Placentin,"On 17 November 2025, in Delmas - Delmas 75, Ouest, the police physically attacked (methods unknown) a journalist of Tripotay Haiti 509 as he recorded on the sidewalk. According to the victim he identified himself as a journalist.",0,1764045636,13492.0,13492.0,13492.0,13492.0,1,2025
4139,2025-11-13,2025,Battles,Armed clash,Kraze Barye Gang,Military Forces of the United States (2025-) Marine Corps,Political militia-External/Other forces,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre - Chateau Blond,18.5616,-72.2509,Alterpresse; BINUH: United Nations Integrated Office in Haiti; Haiti Press Network; Le Nouvelliste (Haiti); Vant Bef Info,"On 13 November 2025, in Tabarre - Chateau Blond, Ouest, members of the Kraze Barye Gang (affiliated with the Viv Ansanm Gang coalition) opened fire on US Marine Corps officers guarding the premises of the US Embassy, on Boulevard 15 Octobre. The military officers shot back in response, although no injuries were registered. An unspecified number of additional US Marine Corps officers were deployed at the Embassy's premises to protect the diplomatic mission. There were no casualties.",0,1770671150,2683.0,2683.0,2683.0,2683.0,1,2025
4140,2025-11-15,2025,Battles,Armed clash,Police Forces of Haiti (2024-),400 Mawozo Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Marassa,18.5829,-72.2395,PNH: National Police of Haiti,"On 15 November 2025, in Marassa, Ouest, police forces conducted a security operation against the 400 Mawozo Gang and killed several of its members in Marassa, Duval, and Raket areas (coded separately). Several other gang members managed to escape. Unspecified number of fatalities coded as 3.",3,1764045636,10987.0,20600.0,26891.0,26891.0,1,2025
4141,2025-11-15,2025,Battles,Armed clash,Police Forces of Haiti (2024-),400 Mawozo Gang,State forces-Political militia,332,Caribbean,Haiti,Ouest,Croix Des Bouquets,Croix Des Bouquets,Croix-des-Bouquets,18.5768,-72.2263,PNH: National Police of Haiti,"On 15 November 2025, in the Croix-des-Bouquets commune, Ouest, police forces conducted a security operation against the 400 Mawozo Gang and killed several of its members in the Duval and Raket areas. Several gang members were also killed in Marassa (coded separately). Several other gangsters managed to escape. Unspecified number of fatalities coded as 3.",3,1764045636,19333.0,33427.0,34345.0,34345.0,1,2025
4142,2025-11-16,2025,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Gang (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Village Solidarite,18.5623,-72.3215,Alterpresse; PNH: National Police of Haiti,"On 16 November 2025, in Delmas - Village Solidarite, Ouest, police forces shot and killed two gang members during clashes in the neighborhood during an operation aimed at dismantling gang hot spots, including in Pele Simon (coded separately). Several stolen vehicles were also seized. 2 fatalities spread across two events. 1 coded here.",1,1764045636,8303.0,8303.0,8303.0,8303.0,1,2025
4143,2025-11-16,2025,Battles,Armed clash,Police Forces of Haiti (2024-),Unidentified Armed Group (Haiti),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Village W. Lamothe,18.5563,-72.3081,Le Nouvelliste (Haiti); PNH: National Police of Haiti; Trip Foumi,"On 16 November 2025, in Delmas - Village W. Lamothe, Ouest, police forces shot and killed two armed individuals as they were about to perpetrate a kidnapping between the Delmas 19 Road and Delmas 29 Street (Village W. Lamothe neighborhood). A third armed individual, who was injured, managed to escape. The kidnapping attempt was thwarted. Two firearms and the motorcycles used by the now deceased were seized. 2 fatalities, 1 injured.",2,1764045636,2944.0,2944.0,2944.0,2944.0,1,2025
4144,2025-11-16,2025,Strategic developments,Other,Viv Ansanm Gang,,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince,18.5435,-72.3388,Alterpresse; Le Nouvelliste (Haiti); Rezo Nodwes,"Other: Around 16 November 2025 (weekend of), in Port-au-Prince, Ouest, the leader of the Viv Ansanm Gang asked the population to stay at home on 17 November and threatened to carry out attacks in Port-au-Prince in reprisal for a police operation against their allies from the 400 Mawozo Gang in Croix des Bouquets and Tabarre several days prior, that left a leader of the gang killed (coded separately). The threats motivated the police to suspend planned meetings and caused the total disruption of regular activities in the downtown.",0,1764045636,15362.0,15362.0,15362.0,,1,2025
4145,2025-11-16,2025,Strategic developments,Other,Ti Bwa Gang,,Political militia only,332,Caribbean,Haiti,Ouest,Port-au-Prince,Carrefour,Carrefour,18.5411,-72.3992,Haiti Press Network; Le Nouvelliste (Haiti); Rezo Nodwes,"Other: Around 16 November 2025 (weekend of), in Carrefour, Ouest, the leader of the Ti Bwa Gang asked the population to remain at home on 17 November and announced the total suspension of regular activities in the commune. This happened as the leader of the Viv Ansanm Gang threatened to carry out attacks in Port-au-Prince in reprisal for a police operation against their allies from the 400 Mawozo Gang in Croix des Bouquets and Tabarre several days prior, that left a leader of the gang killed (coded separately). Regular activity in Carrefour remained paralyzed for more than a week.",0,1764631504,9235.0,9235.0,9235.0,,1,2025
